commit_hash,actor,branch,commit_message,event_type,files_changed,lines_added,lines_deleted,lines_changed,execution_time_seg,test_duration_sec,build_duration_sec,failed_job_name,failed_steps_count,log_category,dia_semana,hora_dia,is_weekend,is_hotfix_branch,is_feature_branch,is_main_branch,has_docker_change,has_db_change,has_api_change,has_frontend_change,has_login_change,has_dependency_change,has_env_change,has_migration_change,commit_action,commit_scope,risk_score_synthetic,status
79c913c6,carlos_dev,main,refactor security module,pull_request,17,453,65,518,188,55,66,none,0,none,7,3,1,0,0,1,0,0,0,0,0,0,0,0,refactor,security,0.3317,success
dd2a3a78,maria_backend,hotfix/urgente,fix docker module,push,19,616,57,673,394,104,234,security-and-build,2,docker,2,5,0,1,0,0,1,0,0,0,0,0,0,0,fix,docker,0.9200,failure
70143ba9,carlos_dev,main,merge environment module,push,9,644,334,978,467,270,135,security-and-build,4,security,7,17,1,0,0,1,0,0,0,0,0,0,1,0,merge,environment,0.9200,failure
7c461ba2,anndrew492,feature/dashboard,remove dependencies module,push,7,423,130,553,619,258,320,security-and-build,3,dependency,5,2,0,0,1,0,0,0,0,0,0,1,0,0,remove,dependencies,0.6198,failure
5bea26af,anndrew492,feature/dashboard,remove login module,pull_request,11,355,165,520,277,140,98,none,0,none,2,22,0,0,1,0,0,0,0,0,1,0,0,0,remove,login,0.3990,success
b7105521,junior_juan,hotfix/urgente,add dashboard module,push,16,509,11,520,297,148,142,security-and-build,3,docker,3,17,0,1,0,0,0,0,0,1,0,0,0,0,add,dashboard,0.6013,failure
377783b7,carlos_dev,main,remove tests module,pull_request,1,178,131,309,375,81,230,none,0,none,3,15,0,0,0,1,0,0,0,0,0,0,0,0,remove,tests,0.0300,success
23653146,junior_juan,main,rollback frontend module,pull_request,13,558,265,823,408,241,152,none,0,none,6,2,1,0,0,1,0,0,0,1,0,0,0,0,rollback,frontend,0.4098,success
a8830379,junior_juan,feature/api,merge tests module,push,15,173,0,173,356,219,69,none,0,none,2,23,0,0,1,0,0,0,0,0,0,0,0,0,merge,tests,0.0824,success
bb2fb261,maria_backend,feature/dashboard,remove environment module,push,14,369,285,654,327,152,159,quality-and-testing,1,runtime,1,0,0,0,1,0,0,0,0,0,0,0,1,0,remove,environment,0.8240,failure
464148ab,maria_backend,feature/dashboard,remove api module,push,5,297,309,606,387,223,140,telemetry-dispatch,2,env,5,10,0,0,1,0,0,0,1,0,0,0,0,0,remove,api,0.6219,failure
34f6c393,maria_backend,ci/cd-proyecto,rollback billing module,pull_request,17,185,356,541,547,198,309,none,0,none,7,4,1,0,0,0,0,0,0,0,0,0,0,0,rollback,billing,0.3754,success
6755462b,junior_juan,feature/api,remove dashboard module,push,17,364,157,521,278,73,140,none,0,none,4,10,0,0,1,0,0,0,0,1,0,0,0,0,remove,dashboard,0.2186,success
ca956b32,maria_backend,ci/cd-proyecto,merge frontend module,push,16,470,322,792,415,243,164,none,0,none,7,13,1,0,0,0,0,0,0,1,0,0,0,0,merge,frontend,0.4425,success
1ecd1766,junior_juan,ci/cd-proyecto,fix api module,pull_request,7,559,55,614,426,197,146,telemetry-dispatch,4,env,1,6,0,0,0,0,0,0,1,0,0,0,0,0,fix,api,0.4797,failure
93e3408f,junior_juan,feature/api,fix database module,pull_request,13,47,282,329,331,261,36,none,0,none,4,3,0,0,1,0,0,1,0,0,0,0,0,0,fix,database,0.3617,success
55df95b1,junior_juan,feature/api,merge frontend module,push,14,582,90,672,406,164,204,none,0,none,7,6,1,0,1,0,0,0,0,1,0,0,0,0,merge,frontend,0.3903,success
3d361bf6,carlos_dev,feature/pagos,update environment module,push,9,432,358,790,461,122,306,security-and-build,4,security,6,12,1,0,1,0,0,0,0,0,0,0,1,0,update,environment,0.7047,failure
d10b5f73,carlos_dev,feature/dashboard,update auth module,push,1,206,240,446,429,135,259,quality-and-testing,5,env,2,5,0,0,1,0,0,0,0,0,1,0,0,0,update,auth,0.4580,failure
ebe17a0f,carlos_dev,release/v1,update docker module,pull_request,16,231,211,442,546,161,321,none,0,none,2,19,0,0,0,0,1,0,0,0,0,0,0,0,update,docker,0.3655,success
0776f67b,carlos_dev,release/v1,remove security module,pull_request,11,374,56,430,425,89,250,none,0,none,2,20,0,0,0,0,0,0,0,0,0,0,0,0,remove,security,0.1105,success
3448edb1,maria_backend,feature/pagos,remove tests module,pull_request,6,298,256,554,539,189,281,none,0,none,2,13,0,0,1,0,0,0,0,0,0,0,0,0,remove,tests,0.0300,success
3524900c,junior_juan,release/v1,refactor dashboard module,pull_request,4,574,2,576,330,94,173,none,0,none,5,12,0,0,0,0,0,0,0,1,0,0,0,0,refactor,dashboard,0.1321,success
adeed8bf,junior_juan,main,add auth module,pull_request,14,350,7,357,287,103,110,none,0,none,2,23,0,0,0,1,0,0,0,0,1,0,0,0,add,auth,0.4111,success
9d7fe2a2,anndrew492,main,refactor docker module,push,14,46,195,241,511,114,387,security-and-build,5,docker,7,10,1,0,0,1,1,0,0,0,0,0,0,0,refactor,docker,0.6904,failure
d35217c7,anndrew492,hotfix/urgente,rollback migration module,push,15,340,32,372,383,222,75,quality-and-testing,2,database,4,6,0,1,0,0,0,0,0,0,0,0,0,1,rollback,migration,0.9200,failure
614f525e,anndrew492,feature/pagos,rollback environment module,pull_request,14,255,29,284,376,175,113,security-and-build,2,security,7,10,1,0,1,0,0,0,0,0,0,0,1,0,rollback,environment,0.5411,failure
f5d7208f,carlos_dev,feature/dashboard,add dashboard module,pull_request,8,86,297,383,329,97,212,none,0,none,6,6,1,0,1,0,0,0,0,1,0,0,0,0,add,dashboard,0.0376,success
c791c8a6,carlos_dev,ci/cd-proyecto,add dashboard module,push,5,6,99,105,244,75,162,none,0,none,2,4,0,0,0,0,0,0,0,1,0,0,0,0,add,dashboard,0.1649,success
45d44aef,maria_backend,ci/cd-proyecto,remove tests module,pull_request,18,216,80,296,363,97,229,none,0,none,6,6,1,0,0,0,0,0,0,0,0,0,0,0,remove,tests,0.1242,success
2cab1f5d,junior_juan,release/v1,merge database module,pull_request,22,422,295,717,619,354,194,quality-and-testing,5,database,7,6,1,0,0,0,0,1,0,0,0,0,0,0,merge,database,0.7428,failure
2a626486,junior_juan,release/v1,merge migration module,push,23,414,238,652,556,313,208,quality-and-testing,4,database,7,6,1,0,0,0,0,0,0,0,0,0,0,1,merge,migration,0.7505,failure
7fb6c0f2,maria_backend,feature/dashboard,rollback auth module,push,13,286,14,300,316,33,238,quality-and-testing,1,syntax,3,1,0,0,1,0,0,0,0,0,1,0,0,0,rollback,auth,0.6105,failure
d40f8b03,junior_juan,feature/pagos,fix tests module,pull_request,14,80,296,376,198,71,81,none,0,none,6,23,1,0,1,0,0,0,0,0,0,0,0,0,fix,tests,0.2206,success
eda0d48c,carlos_dev,main,merge login module,pull_request,17,609,216,825,362,71,248,quality-and-testing,2,test,7,5,1,0,0,1,0,0,0,0,1,0,0,0,merge,login,0.9162,failure
225ece37,carlos_dev,ci/cd-proyecto,update dashboard module,pull_request,20,104,16,120,276,104,140,none,0,none,1,22,0,0,0,0,0,0,0,1,0,0,0,0,update,dashboard,0.0300,success
e5a37054,maria_backend,hotfix/urgente,add frontend module,push,16,166,135,301,174,37,82,security-and-build,3,docker,3,19,0,1,0,0,0,0,0,1,0,0,0,0,add,frontend,0.5641,failure
ad0e5ad5,anndrew492,ci/cd-proyecto,rollback tests module,pull_request,8,503,202,705,452,294,147,none,0,none,5,11,0,0,0,0,0,0,0,0,0,0,0,0,rollback,tests,0.2352,success
3c7df0e9,carlos_dev,feature/pagos,fix dashboard module,push,2,591,38,629,595,218,325,none,0,none,2,4,0,0,1,0,0,0,0,1,0,0,0,0,fix,dashboard,0.2388,success
3da4c759,junior_juan,main,fix docker module,pull_request,1,213,350,563,364,119,228,none,0,none,4,0,0,0,0,1,1,0,0,0,0,0,0,0,fix,docker,0.3601,success
4107e081,maria_backend,ci/cd-proyecto,add login module,pull_request,13,506,245,751,354,170,96,security-and-build,5,security,2,6,0,0,0,0,0,0,0,0,1,0,0,0,add,login,0.4829,failure
832eb1ff,junior_juan,feature/pagos,rollback login module,pull_request,12,105,170,275,300,32,194,none,0,none,6,7,1,0,1,0,0,0,0,0,1,0,0,0,rollback,login,0.4087,success
7c4e4b7c,junior_juan,hotfix/urgente,update tests module,pull_request,22,497,68,565,510,176,246,none,0,none,5,11,0,1,0,0,0,0,0,0,0,0,0,0,update,tests,0.4444,success
e6055432,anndrew492,feature/pagos,rollback login module,push,10,528,360,888,540,137,334,telemetry-dispatch,4,timeout,7,14,1,0,1,0,0,0,0,0,1,0,0,0,rollback,login,0.7571,failure
a1ee0677,junior_juan,main,rollback environment module,push,16,276,199,475,344,153,111,quality-and-testing,5,database,5,11,0,0,0,1,0,0,0,0,0,0,1,0,rollback,environment,0.9092,failure
7962527d,maria_backend,release/v1,rollback docker module,pull_request,13,461,73,534,560,201,345,security-and-build,1,docker,6,11,1,0,0,0,1,0,0,0,0,0,0,0,rollback,docker,0.6125,failure
75c2915a,maria_backend,main,remove api module,pull_request,14,377,202,579,528,122,317,security-and-build,4,timeout,6,8,1,0,0,1,0,0,1,0,0,0,0,0,remove,api,0.5762,failure
890f870b,anndrew492,feature/dashboard,refactor frontend module,push,10,489,172,661,446,230,143,none,0,none,3,11,0,0,1,0,0,0,0,1,0,0,0,0,refactor,frontend,0.2931,success
94c476d0,maria_backend,feature/dashboard,remove tests module,pull_request,5,256,106,362,409,148,221,none,0,none,7,20,1,0,1,0,0,0,0,0,0,0,0,0,remove,tests,0.1018,success
df3c2b85,carlos_dev,main,merge frontend module,push,14,398,264,662,606,262,293,security-and-build,2,timeout,5,5,0,0,0,1,0,0,0,1,0,0,0,0,merge,frontend,0.6011,failure
50de1036,junior_juan,main,add security module,pull_request,6,631,241,872,566,279,255,none,0,none,4,7,0,0,0,1,0,0,0,0,0,0,0,0,add,security,0.1883,success
699ed7cc,maria_backend,hotfix/urgente,rollback tests module,push,13,399,154,553,485,322,104,quality-and-testing,5,test,7,23,1,1,0,0,0,0,0,0,0,0,0,0,rollback,tests,0.8196,failure
6b2a12a4,anndrew492,hotfix/urgente,fix security module,pull_request,5,318,177,495,174,105,36,security-and-build,4,security,4,23,0,1,0,0,0,0,0,0,0,0,0,0,fix,security,0.5537,failure
132dee23,junior_juan,feature/api,refactor api module,pull_request,18,574,186,760,429,90,284,security-and-build,2,docker,7,18,1,0,1,0,0,0,1,0,0,0,0,0,refactor,api,0.6642,failure
34233e98,junior_juan,main,rollback auth module,push,10,109,187,296,422,162,238,security-and-build,5,timeout,2,4,0,0,0,1,0,0,0,0,1,0,0,0,rollback,auth,0.8108,failure
7dc57cb5,junior_juan,feature/pagos,rollback auth module,push,8,543,349,892,439,280,84,security-and-build,1,security,3,2,0,0,1,0,0,0,0,0,1,0,0,0,rollback,auth,0.8123,failure
1fe6b8ac,maria_backend,feature/pagos,rollback auth module,pull_request,3,312,179,491,207,85,111,none,0,none,5,4,0,0,1,0,0,0,0,0,1,0,0,0,rollback,auth,0.3470,success
69180016,carlos_dev,hotfix/urgente,merge frontend module,pull_request,11,59,165,224,332,55,252,none,0,none,5,9,0,1,0,0,0,0,0,1,0,0,0,0,merge,frontend,0.3367,success
cc299f75,anndrew492,main,refactor migration module,push,16,136,135,271,396,173,150,quality-and-testing,1,database,7,14,1,0,0,1,0,0,0,0,0,0,0,1,refactor,migration,0.8387,failure
69456598,junior_juan,hotfix/urgente,merge dependencies module,push,16,184,103,287,446,209,187,security-and-build,4,dependency,1,8,0,1,0,0,0,0,0,0,0,1,0,0,merge,dependencies,0.6418,failure
8900e058,junior_juan,ci/cd-proyecto,update database module,pull_request,20,325,146,471,296,184,107,none,0,none,2,8,0,0,0,0,0,1,0,0,0,0,0,0,update,database,0.4398,success
304db9a0,maria_backend,main,rollback login module,pull_request,1,427,4,431,318,57,206,none,0,none,3,15,0,0,0,1,0,0,0,0,1,0,0,0,rollback,login,0.3760,success
fdd9a289,maria_backend,feature/api,update login module,pull_request,4,113,215,328,366,194,122,none,0,none,3,13,0,0,1,0,0,0,0,0,1,0,0,0,update,login,0.2973,success
58e1d52a,maria_backend,feature/dashboard,remove dependencies module,push,14,239,344,583,581,283,247,security-and-build,3,dependency,3,3,0,0,1,0,0,0,0,0,0,1,0,0,remove,dependencies,0.7427,failure
c8885adb,maria_backend,feature/pagos,add dependencies module,pull_request,18,314,325,639,392,202,164,security-and-build,1,dependency,4,17,0,0,1,0,0,0,0,0,0,1,0,0,add,dependencies,0.6749,failure
ad3ba67a,anndrew492,main,update database module,push,19,540,137,677,558,301,248,quality-and-testing,4,database,2,0,0,0,0,1,0,1,0,0,0,0,0,0,update,database,0.9200,failure
79a3b038,anndrew492,release/v1,refactor frontend module,push,11,535,176,711,474,208,238,quality-and-testing,5,syntax,4,5,0,0,0,0,0,0,0,1,0,0,0,0,refactor,frontend,0.4695,failure
367991c5,junior_juan,hotfix/urgente,remove docker module,pull_request,4,73,222,295,353,53,247,none,0,none,3,11,0,1,0,0,1,0,0,0,0,0,0,0,remove,docker,0.4486,success
2ddea0c4,anndrew492,feature/api,add tests module,push,18,99,353,452,115,63,42,quality-and-testing,5,test,7,21,1,0,1,0,0,0,0,0,0,0,0,0,add,tests,0.4690,failure
d92f5585,anndrew492,feature/pagos,add environment module,push,1,124,184,308,300,101,183,quality-and-testing,3,test,3,0,0,0,1,0,0,0,0,0,0,0,1,0,add,environment,0.4792,failure
1b71a9df,anndrew492,release/v1,fix frontend module,pull_request,8,236,65,301,154,44,51,none,0,none,7,23,1,0,0,0,0,0,0,1,0,0,0,0,fix,frontend,0.1657,success
50753b24,maria_backend,feature/pagos,remove docker module,pull_request,16,416,284,700,347,158,168,security-and-build,5,docker,2,2,0,0,1,0,1,0,0,0,0,0,0,0,remove,docker,0.7019,failure
ae564bca,junior_juan,hotfix/urgente,fix api module,push,8,400,318,718,357,158,166,quality-and-testing,4,runtime,3,21,0,1,0,0,0,0,1,0,0,0,0,0,fix,api,0.9200,failure
4cd02965,carlos_dev,hotfix/urgente,merge migration module,push,20,564,217,781,336,245,69,quality-and-testing,2,database,4,17,0,1,0,0,0,0,0,0,0,0,0,1,merge,migration,0.9200,failure
6ff6331a,carlos_dev,feature/pagos,rollback api module,push,4,394,227,621,326,105,162,security-and-build,5,docker,7,3,1,0,1,0,0,0,1,0,0,0,0,0,rollback,api,0.9192,failure
3cf4363f,maria_backend,feature/api,add dependencies module,pull_request,5,519,69,588,602,242,306,none,0,none,3,10,0,0,1,0,0,0,0,0,0,1,0,0,add,dependencies,0.3480,success
9e419d9a,anndrew492,release/v1,remove auth module,push,4,209,332,541,432,227,168,quality-and-testing,3,runtime,7,22,1,0,0,0,0,0,0,0,1,0,0,0,remove,auth,0.6548,failure
6221f381,carlos_dev,feature/pagos,refactor tests module,pull_request,3,76,255,331,371,77,260,none,0,none,2,3,0,0,1,0,0,0,0,0,0,0,0,0,refactor,tests,0.0549,success
8c409ae0,carlos_dev,feature/dashboard,add api module,pull_request,11,297,39,336,286,131,105,none,0,none,7,7,1,0,1,0,0,0,1,0,0,0,0,0,add,api,0.3278,success
e2d91219,junior_juan,feature/dashboard,add billing module,pull_request,16,324,244,568,253,136,78,none,0,none,5,6,0,0,1,0,0,0,0,0,0,0,0,0,add,billing,0.1585,success
7ec73820,carlos_dev,ci/cd-proyecto,refactor dashboard module,push,11,512,78,590,321,141,146,none,0,none,7,10,1,0,0,0,0,0,0,1,0,0,0,0,refactor,dashboard,0.4380,success
c05a82b8,maria_backend,hotfix/urgente,fix security module,pull_request,14,553,281,834,474,285,143,security-and-build,4,security,1,17,0,1,0,0,0,0,0,0,0,0,0,0,fix,security,0.6673,failure
227e6d39,anndrew492,feature/pagos,remove auth module,push,2,342,12,354,200,59,66,none,0,none,1,19,0,0,1,0,0,0,0,0,1,0,0,0,remove,auth,0.3513,success
28dedb95,maria_backend,ci/cd-proyecto,merge api module,push,15,601,52,653,555,276,267,telemetry-dispatch,4,timeout,5,5,0,0,0,0,0,0,1,0,0,0,0,0,merge,api,0.6718,failure
6bd558c2,carlos_dev,main,merge dashboard module,push,9,484,227,711,481,196,261,telemetry-dispatch,2,env,6,19,1,0,0,1,0,0,0,1,0,0,0,0,merge,dashboard,0.6057,failure
b13b15e4,carlos_dev,feature/api,rollback dependencies module,push,14,395,105,500,286,99,174,security-and-build,4,dependency,7,9,1,0,1,0,0,0,0,0,0,1,0,0,rollback,dependencies,0.8629,failure
0cbc41ac,junior_juan,feature/pagos,refactor security module,pull_request,9,469,55,524,514,262,215,none,0,none,5,20,0,0,1,0,0,0,0,0,0,0,0,0,refactor,security,0.0704,success
dcac30ba,anndrew492,feature/dashboard,remove environment module,push,6,495,16,511,545,286,210,security-and-build,3,timeout,5,1,0,0,1,0,0,0,0,0,0,0,1,0,remove,environment,0.4544,failure
b00e8360,maria_backend,hotfix/urgente,add security module,pull_request,5,558,296,854,553,263,273,security-and-build,2,security,7,0,1,1,0,0,0,0,0,0,0,0,0,0,add,security,0.7270,failure
990431eb,carlos_dev,ci/cd-proyecto,rollback security module,pull_request,4,277,296,573,516,223,225,none,0,none,1,10,0,0,0,0,0,0,0,0,0,0,0,0,rollback,security,0.1759,success
e9607380,carlos_dev,feature/pagos,add auth module,pull_request,16,605,321,926,451,275,136,security-and-build,5,dependency,1,20,0,0,1,0,0,0,0,0,1,0,0,0,add,auth,0.7898,failure
f4604d08,carlos_dev,feature/dashboard,add tests module,push,6,148,136,284,283,18,259,none,0,none,5,3,0,0,1,0,0,0,0,0,0,0,0,0,add,tests,0.1206,success
0d71d620,anndrew492,feature/pagos,add login module,pull_request,6,50,168,218,388,186,114,none,0,none,4,4,0,0,1,0,0,0,0,0,1,0,0,0,add,login,0.2608,success
9d58e4c8,junior_juan,release/v1,update database module,push,8,514,144,658,602,206,310,quality-and-testing,1,database,4,13,0,0,0,0,0,1,0,0,0,0,0,0,update,database,0.6739,failure
7d4af5da,carlos_dev,feature/dashboard,refactor security module,pull_request,10,315,13,328,322,92,175,none,0,none,2,13,0,0,1,0,0,0,0,0,0,0,0,0,refactor,security,0.0300,success
8c04b2d8,junior_juan,release/v1,add docker module,push,10,643,281,924,692,214,458,security-and-build,2,docker,4,8,0,0,0,0,1,0,0,0,0,0,0,0,add,docker,0.7940,failure
af9f94bd,anndrew492,feature/pagos,remove login module,push,1,440,317,757,469,175,209,security-and-build,4,docker,6,8,1,0,1,0,0,0,0,0,1,0,0,0,remove,login,0.6748,failure
a4441d0f,carlos_dev,ci/cd-proyecto,merge migration module,pull_request,9,481,332,813,487,245,219,quality-and-testing,5,database,1,2,0,0,0,0,0,0,0,0,0,0,0,1,merge,migration,0.7222,failure
e28f53d2,carlos_dev,release/v1,merge dependencies module,push,7,438,282,720,437,60,366,security-and-build,3,dependency,3,5,0,0,0,0,0,0,0,0,0,1,0,0,merge,dependencies,0.7175,failure
2fa8d2d2,maria_backend,release/v1,update dashboard module,push,16,555,140,695,424,196,191,none,0,none,2,13,0,0,0,0,0,0,0,1,0,0,0,0,update,dashboard,0.4331,success
59843b29,carlos_dev,main,update database module,pull_request,9,470,297,767,461,326,103,quality-and-testing,3,database,4,15,0,0,0,1,0,1,0,0,0,0,0,0,update,database,0.4816,failure
3990c89f,maria_backend,feature/api,rollback billing module,push,12,134,0,134,378,121,249,none,0,none,1,7,0,0,1,0,0,0,0,0,0,0,0,0,rollback,billing,0.0794,success
1d52b0fa,anndrew492,feature/api,add tests module,pull_request,14,215,313,528,577,206,325,none,0,none,1,3,0,0,1,0,0,0,0,0,0,0,0,0,add,tests,0.0585,success
ce2cd5d5,anndrew492,main,fix dependencies module,pull_request,11,615,208,823,519,255,256,security-and-build,5,dependency,6,5,1,0,0,1,0,0,0,0,0,1,0,0,fix,dependencies,0.7898,failure
eb2d7270,junior_juan,release/v1,merge database module,push,14,473,172,645,612,289,284,quality-and-testing,5,database,5,1,0,0,0,0,0,1,0,0,0,0,0,0,merge,database,0.7268,failure
e26ddd8e,maria_backend,feature/api,merge database module,push,23,313,42,355,539,211,250,quality-and-testing,3,database,4,15,0,0,1,0,0,1,0,0,0,0,0,0,merge,database,0.5037,failure
958c1f39,carlos_dev,feature/api,update dashboard module,pull_request,10,198,229,427,410,160,222,none,0,none,5,15,0,0,1,0,0,0,0,1,0,0,0,0,update,dashboard,0.0300,success
099b3efc,carlos_dev,hotfix/urgente,refactor api module,pull_request,14,334,331,665,451,211,209,security-and-build,2,security,3,4,0,1,0,0,0,0,1,0,0,0,0,0,refactor,api,0.9200,failure
e2be08fd,anndrew492,hotfix/urgente,merge tests module,pull_request,8,492,95,587,461,153,233,none,0,none,2,11,0,1,0,0,0,0,0,0,0,0,0,0,merge,tests,0.3855,success
93e448f1,carlos_dev,feature/api,update docker module,push,12,49,246,295,451,118,289,none,0,none,3,21,0,0,1,0,1,0,0,0,0,0,0,0,update,docker,0.4354,success
2b9bbcb5,maria_backend,ci/cd-proyecto,rollback environment module,push,7,41,229,270,181,48,95,quality-and-testing,2,test,3,22,0,0,0,0,0,0,0,0,0,0,1,0,rollback,environment,0.5938,failure
d8898cc1,maria_backend,hotfix/urgente,add login module,pull_request,19,140,261,401,323,124,146,security-and-build,4,docker,3,11,0,1,0,0,0,0,0,0,1,0,0,0,add,login,0.7437,failure
f7b46a09,carlos_dev,feature/api,remove api module,push,5,605,269,874,532,241,205,security-and-build,1,timeout,1,2,0,0,1,0,0,0,1,0,0,0,0,0,remove,api,0.6555,failure
f5bae1b5,maria_backend,feature/pagos,update tests module,push,6,91,110,201,477,177,246,none,0,none,4,15,0,0,1,0,0,0,0,0,0,0,0,0,update,tests,0.0300,success
19164436,carlos_dev,hotfix/urgente,rollback environment module,push,12,635,208,843,286,114,125,quality-and-testing,5,runtime,6,6,1,1,0,0,0,0,0,0,0,0,1,0,rollback,environment,0.9200,failure
134f71ff,anndrew492,feature/pagos,remove dashboard module,pull_request,13,492,306,798,351,115,213,none,0,none,3,12,0,0,1,0,0,0,0,1,0,0,0,0,remove,dashboard,0.0491,success
1c930a2d,maria_backend,feature/dashboard,add frontend module,push,11,293,184,477,253,218,28,none,0,none,1,12,0,0,1,0,0,0,0,1,0,0,0,0,add,frontend,0.0518,success
a9e2cb4c,junior_juan,hotfix/urgente,refactor docker module,push,14,307,196,503,520,135,377,security-and-build,4,docker,5,21,0,1,0,0,1,0,0,0,0,0,0,0,refactor,docker,0.9200,failure
